   12490    19640430       570.25000      -0.040387
   12490    19640528       480.00000       0.054910
   12490    19640630       477.00000      -0.006250
   12490    19640731       462.00000      -0.031447
   12490    19640831       440.50000      -0.043831
   12490    19640930       436.50000      -0.009081
   12490    19641030       420.00000      -0.037801
   12490    19641130       412.50000      -0.014881
   12490    19641231       409.50000      -0.007273
   12490    19650129       448.50000       0.095238
   12490    19650226       455.75000       0.019509
   12490    19650331       454.25000      -0.003291
   12490    19650430       485.00000       0.067694
   12490    19650528       478.00000      -0.011340
   12490    19650630       458.00000      -0.041841
   12490    19650730       479.00000       0.045852
   12490    19650831       499.00000       0.044885
   12490    19650930       512.50000       0.027054
   12490    19651029       533.00000       0.040000
   12490    19651130       525.00000      -0.012195
   12490    19651231       499.00000      -0.049524
   12490    19660131       496.00000      -0.006012
   12490    19660228       515.00000       0.041331
   12490    19660331       516.00000       0.001942
   12490    19660429       557.50000       0.080426
   12490    19660531       362.75000      -0.021031
   12490    19660630       350.50000      -0.029680
   12490    19660729       340.75000      -0.027817
   12490    19660831       320.50000      -0.056200
   12490    19660930       317.50000      -0.009360
   12490    19661031       332.00000       0.045669
   12490    19661130       376.00000       0.135843
   12490    19661230       371.50000      -0.011968
   12490    19670131       399.50000       0.075370
   12490    19670228       430.00000       0.079099
   12490    19670331       451.00000       0.048837
   12490    19670428       496.50000       0.100887
   12490    19670531       466.25000      -0.035234
   12490    19670630       497.50000       0.067024
   12490    19670731       507.75000       0.020603
   12490    19670831       499.75000      -0.013589
   12490    19670929       548.25000       0.097049
   12490    19671031       593.50000       0.082535
   12490    19671130       612.00000       0.033024
   12490    19671229       627.00000       0.024510
   12490    19680131       594.50000      -0.051834
   12490    19680229       580.00000      -0.022204
   12490    19680329       612.50000       0.056034
   12490    19680430       677.50000       0.106122
   12490    19680531       357.00000       0.055793
   12490    19680628       353.75000      -0.009104
   12490    19680730       338.75000      -0.042403
   12490    19680830       335.00000      -0.009151
   12490    19680930       335.00000       0.000000
   12490    19681031       307.00000      -0.081642
   12490    19681129       333.75000       0.087134
   12490    19681231       315.00000      -0.056180
   12490    19690131       296.25000      -0.059524
   12490    19690228       293.37500      -0.007004
   12490    19690328       314.00000       0.070303
   12490    19690430       328.00000       0.044586
   12490    19690529       319.00000      -0.025000
   12490    19690630       337.75000       0.058777
   12490    19690731       324.50000      -0.039230
   12490    19690829       345.00000       0.066256
   12490    19690930       345.25000       0.000725
   12490    19691031       360.50000       0.044171
   12490    19691128       357.00000      -0.006935
   12490    19691231       364.50000       0.021008
   12490    19700130       335.25000      -0.080247
   12490    19700227       340.25000       0.018494
   12490    19700331       338.50000      -0.005143
   12490    19700430       298.00000      -0.119645
   12490    19700529       278.00000      -0.063087
   12490    19700630       250.00000      -0.100719
   12490    19700731       252.25000       0.013800
   12490    19700831       266.25000       0.055500
   12490    19700930       291.75000       0.095775
   12490    19701030       294.00000       0.011825
   12490    19701130       307.25000       0.045068
   12490    19701231       317.75000       0.034174
   12490    19710129       325.50000       0.024390
   12490    19710226       336.50000       0.037788
   12490    19710331       357.50000       0.062407
   12490    19710430       357.75000       0.000699
   12490    19710528       327.00000      -0.082320
   12490    19710630       317.00000      -0.030581
   12490    19710730       291.25000      -0.081230
   12490    19710831       304.00000       0.048240
   12490    19710930       303.75000      -0.000822
   12490    19711029       300.50000      -0.010700
   12490    19711130       305.50000       0.020965
   12490    19711231       336.50000       0.101473
   12490    19720131       368.00000       0.093611
   12490    19720229       368.50000       0.005027
   12490    19720330       382.25000       0.037313
   12490    19720428       386.00000       0.009810
   12490    19720531       397.75000       0.033938
   12490    19720630       392.00000      -0.014456
   12490    19720731       400.75000       0.022321
   12490    19720831       408.50000       0.022707
   12490    19720929       406.50000      -0.004896
   12490    19721031       385.50000      -0.051661
   12490    19721130       391.00000       0.017769
   12490    19721229       402.00000       0.028133
   12490    19730131       435.50000       0.083333
   12490    19730228       431.50000      -0.005970
   12490    19730330       431.50000       0.000000
   12490    19730430       408.00000      -0.054461
   12490    19730531       314.75000      -0.032261
   12490    19730629       317.00000       0.007149
   12490    19730731       314.50000      -0.007886
   12490    19730831       301.00000      -0.039364
   12490    19730928       258.00000      -0.142857
   12490    19731031       280.25000       0.086240
   12490    19731130       265.00000      -0.050419
   12490    19731231       246.75000      -0.068868
   12490    19740131       245.25000      -0.006079
   12490    19740228       237.87500      -0.024852
   12490    19740329       235.75000      -0.008933
   12490    19740430       227.25000      -0.036055
   12490    19740531       212.50000      -0.059274
   12490    19740628       212.75000       0.001176
   12490    19740731       201.62500      -0.052291
   12490    19740830       192.00000      -0.040298
   12490    19740930       159.00000      -0.171875
   12490    19741031       189.12500       0.189465
   12490    19741129       177.25000      -0.054858
   12490    19741231       168.00000      -0.052186
   12490    19750131       188.25000       0.120536
   12490    19750228       215.50000       0.152722
   12490    19750331       206.62500      -0.041183
   12490    19750430       209.87500       0.015729
   12490    19750530       215.00000       0.031566
   12490    19750630       209.00000      -0.027907
   12490    19750731       190.25000      -0.089713
   12490    19750829       186.25000      -0.011827
   12490    19750930       188.25000       0.010738
   12490    19751031       212.25000       0.127490
   12490    19751128       226.37500       0.074794
   12490    19751231       224.25000      -0.009387
   12490    19760130       257.75000       0.149387
   12490    19760227       255.62500      -0.001455
   12490    19760331       262.00000       0.024939
   12490    19760430       253.37500      -0.032920
   12490    19760528       256.62500       0.019734
   12490    19760630       276.75000       0.078422
   12490    19760730       272.12500      -0.016712
   12490    19760831       273.62500       0.013780
   12490    19760930       281.37500       0.028323
   12490    19761029       271.75000      -0.034207
